Date,Open,High,Low,Close,Volume,KDJ ,W%R ,RSI,label
2011/12/20,55.394287,56.585712,55.322857,56.564285,84303800,0.26374556,0.241428,26.7840909,0.755714
2011/12/21,56.669998,56.757141,56.001427,56.635715,65737000,-0.352397129,-0.365712,-735.3198673,1.275711
2011/12/22,56.714287,57.01857,56.585712,56.935715,50589700,-0.642405473,-0.649997,-132.1500017,0.044289
2011/12/23,57.098572,57.655716,57.07,57.618572,67349800,-0.441269146,-0.451428,-26.44296458,0.384285
2011/12/27,57.585712,58.441429,57.574287,58.075714,66269000,-0.483735204,-0.498573,-68.42229058,0.48714
2011/12/28,58.127144,58.32143,57.334286,57.52,57165500,-0.797360078,-0.814286,162.582194,0.541432
2011/12/29,57.628571,57.950001,57.215714,57.874287,53994500,-0.328755956,-0.341427,-104.8342495,-0.498573
2011/12/30,57.644287,58.040001,57.64143,57.857143,44915500,-0.777419822,-0.784287,3433.64931,0.015716
2012/1/3,58.485714,58.92857,58.42857,58.747143,75555200,-0.672942151,-0.681427,-7.150882843,0.841427
2012/1/4,58.57143,59.240002,58.468571,59.062859,65005500,-0.39268987,-0.405712,-127.3287702,0.085716
2012/1/5,59.278572,59.792858,58.952858,59.718571,67817400,-0.220238499,-0.234287,-31.01153189,0.707142
2012/1/6,59.967144,60.392857,59.888573,60.342857,79573200,-0.53736594,-0.545716,-35.94042344,0.688572
2012/1/9,60.785713,61.107143,60.192856,60.247143,98506100,-0.930750968,-0.945713,690.7924986,0.818569
2012/1/10,60.844284,60.857143,60.214287,60.462856,64549100,-0.740867639,-0.751431,-219.0459131,0.058571
2012/1/11,60.382858,60.407143,59.901428,60.364285,53771200,-0.528771225,-0.537143,673.8568157,-0.461426
2012/1/12,60.325714,60.414288,59.82143,60.19857,53146800,-0.613046792,-0.62286,424.629952,-0.057144
2012/1/13,59.957142,60.064285,59.808571,59.972858,56505400,-0.831455661,-0.835713,326.9037961,-0.368572
2012/1/17,60.599998,60.855713,60.422855,60.671429,60724300,-0.744313143,-0.751426,-25.87791164,0.642856
2012/1/18,60.994286,61.352856,60.900002,61.30143,69197800,-0.59119086,-0.598572,-35.63227369,0.394288
2012/1/19,61.450001,61.624287,60.93,61.107143,65434600,-0.811590549,-0.822857,376.8214082,0.455715
2012/1/20,61.07,61.07143,59.964287,60.042858,103493600,-0.903300343,-0.921429,118.5232891,-0.380001
2012/1/23,60.381428,61.207142,60.328571,61.058571,76515600,-0.25564594,-0.27,0.928858278,-0.688572
2012/1/24,60.728573,60.728573,59.935715,60.058571,136909500,-0.864088235,-0.877144,122.117142,0.347145
2012/1/25,64.919998,64.921425,63.389999,63.808571,239578500,-0.557839085,-0.581428,44.04295207,4.191425
2012/1/26,64.05143,64.112854,63.305714,63.51857,80996300,-0.774554637,-0.787144,283.8373675,-0.868568
2012/1/27,63.477142,64.068573,63.395714,63.897144,74927300,-0.488067831,-0.49857,-104.2651922,-0.574288
2012/1/30,63.672855,64.842857,63.627144,64.715714,94835300,0.107318603,0.08857,-14.16233045,0.195713
2012/1/31,65.084282,65.46286,64.724289,65.211426,97920900,-0.50158071,-0.512863,-65.83531966,1.411427
2012/2/1,65.487144,65.57,65.078575,65.169998,67511500,-0.901082338,-0.908577,1639.302041,0.402862
2012/2/2,65.128571,65.309998,64.854286,65.017143,46699100,-0.830165324,-0.837143,491.5217562,-0.358573
2012/2/3,65.328575,65.714287,65.080002,65.668571,71649900,-0.401778837,-0.411431,-34.78996231,0.200004
2012/2/6,65.482857,66.425713,65.457146,66.281425,62353200,-0.161139794,-0.175721,-41.48349295,0.154282
2012/2/7,66.464287,67.10714,66.368568,66.975716,79055900,-0.381846137,-0.392852,-29.18492124,0.98143
2012/2/8,67.214287,68.112854,67.099998,68.097145,101972500,0.012017262,-0.002853,7.252170417,0.75
2012/2/9,68.68,70.964287,68.651428,70.452858,221053700,0.834021873,0.80143,39.18991182,1.465713
2012/2/10,70.137146,71.08857,69.792854,70.488571,157825500,-0.286056216,-0.304283,-1902.298185,1.457146
