Date,Open,High,Low,Close,Volume,KDJ,W%R,RSI
2013/12/16,1391000,1404000,1383000,1400000,179088,0.80952381,-0.19047619,-9999
2013/12/17,1417000,1417000,1393000,1395000,155248,0.083333333,-0.916666667,5001
2013/12/18,1405000,1410000,1394000,1401000,217984,0.4375,-0.5625,-5999
2013/12/19,1418000,1434000,1418000,1427000,211048,0.5625,-0.4375,-25999
2013/12/20,1413000,1427000,1413000,1427000,168148,1,0,0
2013/12/23,1437000,1438000,1429000,1433000,212784,0.444444444,-0.555555556,-5999
2013/12/24,1430000,1432000,1415000,1415000,219607,0,-1,18001
2013/12/26,1415000,1415000,1401000,1408000,246156,0.5,-0.5,7001
2013/12/27,1410000,1411000,1395000,1396000,210200,0.0625,-0.9375,12001
2013/12/30,1396000,1397000,1360000,1372000,338162,0.324324324,-0.675675676,24001
2014/1/2,1372000,1372000,1302000,1309000,620500,0.1,-0.9,63001
2014/1/3,1300000,1311000,1287000,1296000,529932,0.375,-0.625,13001
2014/1/6,1303000,1320000,1296000,1307000,394716,0.458333333,-0.541666667,-10999
2014/1/7,1300000,1318000,1295000,1304000,395264,0.391304348,-0.608695652,3001
2014/1/8,1300000,1304000,1287000,1291000,409493,0.235294118,-0.764705882,13001
2014/1/9,1307000,1307000,1275000,1275000,425019,0,-1,16001
2014/1/10,1275000,1286000,1272000,1272000,363783,0,-1,3001
2014/1/13,1283000,1297000,1273000,1295000,328987,0.916666667,-0.083333333,-22999
2014/1/14,1297000,1330000,1290000,1313000,294333,0.575,-0.425,-17999
2014/1/15,1330000,1331000,1298000,1299000,234949,0.03030303,-0.96969697,14001
2014/1/16,1300000,1310000,1293000,1301000,195049,0.470588235,-0.529411765,-1999
2014/1/17,1301000,1315000,1292000,1292000,255485,0,-1,9001
2014/1/20,1305000,1319000,1296000,1316000,173656,0.869565217,-0.130434783,-23999
2014/1/21,1315000,1327000,1311000,1324000,151246,0.8125,-0.1875,-7999
2014/1/22,1314000,1328000,1312000,1328000,216530,1,0,-3999
2014/1/23,1316000,1322000,1299000,1299000,206739,0,-1,29001
2014/1/24,1300000,1318000,1291000,1307000,280035,0.592592593,-0.407407407,-7999
2014/1/27,1293000,1304000,1285000,1292000,266926,0.368421053,-0.631578947,15001
2014/1/28,1273000,1293000,1273000,1283000,234027,0.5,-0.5,9001
2014/1/29,1280000,1288000,1277000,1280000,383637,0.272727273,-0.727272727,3001
2014/2/3,1280000,1288000,1271000,1272000,325184,0.058823529,-0.941176471,8001
2014/2/4,1263000,1263000,1249000,1249000,320660,0,-1,23001
2014/2/5,1245000,1255000,1234000,1237000,298533,0.142857143,-0.857142857,12001
2014/2/6,1245000,1267000,1240000,1259000,303949,0.703703704,-0.296296296,-21999
2014/2/7,1275000,1279000,1263000,1275000,198872,0.75,-0.25,-15999
2014/2/10,1271000,1281000,1262000,1277000,155993,0.789473684,-0.210526316,-1999
2014/2/11,1281000,1315000,1272000,1311000,253680,0.906976744,-0.093023256,-33999
2014/2/12,1331000,1331000,1305000,1307000,200548,0.076923077,-0.923076923,4001
2014/2/13,1300000,1320000,1290000,1298000,116769,0.266666667,-0.733333333,9001
2014/2/14,1296000,1308000,1292000,1301000,124415,0.5625,-0.4375,-2999
2014/2/17,1292000,1306000,1280000,1285000,187733,0.192307692,-0.807692308,16001
2014/2/18,1285000,1299000,1282000,1295000,118213,0.764705882,-0.235294118,-9999
2014/2/19,1300000,1300000,1280000,1290000,123595,0.5,-0.5,5001
2014/2/20,1290000,1296000,1281000,1286000,190866,0.333333333,-0.666666667,4001
2014/2/21,1333000,1333000,1300000,1330000,286924,0.909090909,-0.090909091,-43999
2014/2/24,1334000,1345000,1321000,1328000,148501,0.291666667,-0.708333333,2001
2014/2/25,1332000,1340000,1326000,1334000,175706,0.571428571,-0.428571429,-5999
2014/2/26,1337000,1343000,1325000,1342000,258361,0.944444444,-0.055555556,-7999
2014/2/27,1335000,1342000,1330000,1341000,157827,0.916666667,-0.083333333,1001
2014/2/28,1337000,1349000,1332000,1349000,284647,1,0,-7999
2014/3/3,1336000,1340000,1321000,1325000,242083,0.210526316,-0.789473684,24001
2014/3/4,1320000,1329000,1315000,1315000,158003,0,-1,10001
2014/3/5,1335000,1341000,1330000,1330000,149830,0,-1,-14999
2014/3/6,1329000,1329000,1310000,1326000,172335,0.842105263,-0.157894737,4001
2014/3/7,1339000,1339000,1329000,1339000,150973,1,0,-12999
2014/3/10,1320000,1330000,1317000,1320000,173152,0.230769231,-0.769230769,19001
2014/3/11,1320000,1327000,1309000,1322000,181596,0.722222222,-0.277777778,-1999
2014/3/12,1320000,1320000,1293000,1294000,251585,0.037037037,-0.962962963,28001
2014/3/13,1294000,1313000,1290000,1290000,235004,0,-1,4001
2014/3/14,1270000,1285000,1270000,1275000,216736,0.333333333,-0.666666667,15001
2014/3/17,1275000,1276000,1258000,1266000,176400,0.444444444,-0.555555556,9001
2014/3/18,1270000,1283000,1266000,1278000,220912,0.705882353,-0.294117647,-11999
2014/3/19,1280000,1285000,1268000,1269000,152771,0.058823529,-0.941176471,9001
2014/3/20,1270000,1272000,1262000,1262000,118788,0,-1,7001
2014/3/21,1269000,1273000,1262000,1273000,166426,1,0,-10999
2014/3/24,1260000,1274000,1259000,1273000,141478,0.933333333,-0.066666667,0
2014/3/25,1269000,1270000,1241000,1247000,272500,0.206896552,-0.793103448,26001
2014/3/26,1269000,1290000,1248000,1285000,348894,0.880952381,-0.119047619,-37999
2014/3/27,1290000,1333000,1285000,1333000,417557,1,0,-47999
2014/3/28,1320000,1338000,1320000,1335000,212974,0.833333333,-0.166666667,-1999
2014/3/31,1345000,1345000,1322000,1343000,265197,0.913043478,-0.086956522,-7999
2014/4/1,1345000,1345000,1331000,1339000,221620,0.571428571,-0.428571429,4001
2014/4/2,1350000,1357000,1343000,1357000,262001,1,0,-17999
2014/4/3,1351000,1395000,1351000,1390000,381976,0.886363636,-0.113636364,-32999
2014/4/4,1377000,1397000,1377000,1380000,368007,0.15,-0.85,10001
2014/4/7,1397000,1397000,1374000,1397000,215235,1,0,-16999
2014/4/8,1387000,1399000,1375000,1394000,212164,0.791666667,-0.208333333,3001
2014/4/9,1394000,1395000,1364000,1371000,321232,0.225806452,-0.774193548,23001
2014/4/10,1369000,1380000,1360000,1380000,199984,1,0,-8999
2014/4/11,1362000,1368000,1359000,1365000,213187,0.666666667,-0.333333333,15001
2014/4/14,1365000,1386000,1365000,1370000,211720,0.238095238,-0.761904762,-4999
2014/4/15,1386000,1387000,1369000,1370000,219396,0.055555556,-0.944444444,0
2014/4/16,1370000,1392000,1363000,1380000,186171,0.586206897,-0.413793103,-9999
2014/4/17,1376000,1380000,1366000,1370000,144833,0.285714286,-0.714285714,10001
2014/4/18,1370000,1379000,1370000,1378000,190367,0.888888889,-0.111111111,-7999
2014/4/21,1379000,1386000,1375000,1380000,65985,0.454545455,-0.545454545,-1999
2014/4/22,1374000,1384000,1371000,1375000,121686,0.307692308,-0.692307692,5001
2014/4/23,1394000,1395000,1382000,1389000,190015,0.538461538,-0.461538462,-13999
2014/4/24,1409000,1409000,1399000,1407000,210924,0.8,-0.2,-17999
2014/4/25,1420000,1428000,1398000,1399000,305396,0.033333333,-0.966666667,8001
2014/4/28,1404000,1406000,1382000,1388000,188629,0.25,-0.75,11001
2014/4/29,1389000,1395000,1351000,1360000,218184,0.204545455,-0.795454545,28001
2014/4/30,1380000,1381000,1326000,1343000,300946,0.309090909,-0.690909091,17001
2014/5/2,1343000,1359000,1343000,1346000,298867,0.1875,-0.8125,-2999
2014/5/7,1346000,1356000,1340000,1344000,283794,0.25,-0.75,2001
2014/5/8,1355000,1355000,1344000,1350000,325638,0.545454545,-0.454545455,-5999
2014/5/9,1356000,1358000,1326000,1335000,263141,0.28125,-0.71875,15001
2014/5/12,1336000,1395000,1332000,1388000,318896,0.888888889,-0.111111111,-52999
2014/5/13,1388000,1425000,1388000,1400000,242148,0.324324324,-0.675675676,-11999
2014/5/14,1409000,1415000,1401000,1415000,222075,1,0,-14999
2014/5/15,1414000,1419000,1403000,1410000,136134,0.4375,-0.5625,5001
2014/5/16,1400000,1437000,1399000,1428000,317130,0.763157895,-0.236842105,-17999
2014/5/19,1428000,1450000,1408000,1448000,385621,0.952380952,-0.047619048,-19999
2014/5/20,1445000,1454000,1435000,1451000,320146,0.842105263,-0.157894737,-2999
2014/5/21,1435000,1450000,1435000,1441000,216850,0.4,-0.6,10001
2014/5/22,1441000,1448000,1426000,1426000,190800,0,-1,15001
2014/5/23,1405000,1428000,1405000,1428000,170233,1,0,-1999
2014/5/26,1420000,1432000,1415000,1422000,74712,0.411764706,-0.588235294,6001
2014/5/27,1417000,1423000,1403000,1407000,94968,0.2,-0.8,15001
2014/5/28,1419000,1435000,1409000,1433000,184019,0.923076923,-0.076923077,-25999
2014/5/29,1450000,1465000,1440000,1460000,250430,0.8,-0.2,-26999
2014/5/30,1470000,1482000,1443000,1443000,316621,0,-1,17001
2014/6/2,1443000,1458000,1439000,1455000,148789,0.842105263,-0.157894737,-11999
2014/6/3,1484000,1495000,1465000,1470000,344685,0.166666667,-0.833333333,-14999
2014/6/5,1470000,1480000,1450000,1457000,270141,0.233333333,-0.766666667,13001
2014/6/9,1457000,1473000,1402000,1409000,445392,0.098591549,-0.901408451,48001
2014/6/10,1421000,1438000,1405000,1436000,184282,0.939393939,-0.060606061,-26999
2014/6/11,1412000,1430000,1412000,1422000,172515,0.555555556,-0.444444444,14001
2014/6/12,1430000,1430000,1401000,1413000,258863,0.413793103,-0.586206897,9001
2014/6/13,1402000,1404000,1363000,1367000,371781,0.097560976,-0.902439024,46001
2014/6/16,1380000,1382000,1362000,1374000,306399,0.6,-0.4,-6999
2014/6/17,1360000,1378000,1351000,1374000,269535,0.851851852,-0.148148148,0
2014/6/18,1373000,1376000,1356000,1358000,220887,0.1,-0.9,16001
2014/6/19,1345000,1349000,1320000,1323000,446794,0.103448276,-0.896551724,35001
2014/6/20,1330000,1330000,1296000,1301000,478053,0.147058824,-0.852941176,22001
2014/6/23,1321000,1332000,1316000,1322000,249765,0.375,-0.625,-20999
2014/6/24,1340000,1354000,1332000,1345000,237817,0.590909091,-0.409090909,-22999
2014/6/25,1330000,1333000,1318000,1320000,204638,0.133333333,-0.866666667,25001
2014/6/26,1309000,1343000,1307000,1325000,255306,0.5,-0.5,-4999
2014/6/27,1307000,1319000,1306000,1311000,179061,0.384615385,-0.615384615,14001
2014/6/30,1310000,1324000,1309000,1322000,177621,0.866666667,-0.133333333,-10999
2014/7/1,1308000,1314000,1301000,1310000,174508,0.692307692,-0.307692308,12001
2014/7/2,1317000,1331000,1306000,1330000,222785,0.96,-0.04,-19999
2014/7/3,1336000,1336000,1316000,1318000,170861,0.1,-0.9,12001
2014/7/4,1322000,1326000,1303000,1306000,119577,0.130434783,-0.869565217,12001
2014/7/7,1291000,1301000,1290000,1292000,188741,0.181818182,-0.818181818,14001
2014/7/8,1294000,1319000,1287000,1295000,241464,0.25,-0.75,-2999
2014/7/9,1287000,1308000,1283000,1308000,236598,1,0,-12999
2014/7/10,1308000,1311000,1302000,1306000,179204,0.444444444,-0.555555556,2001
2014/7/11,1300000,1302000,1282000,1284000,215592,0.1,-0.9,22001
2014/7/14,1298000,1300000,1286000,1286000,141643,0,-1,-1999
2014/7/15,1300000,1323000,1297000,1320000,239521,0.884615385,-0.115384615,-33999
2014/7/16,1313000,1323000,1311000,1321000,182284,0.833333333,-0.166666667,-999
2014/7/17,1326000,1335000,1320000,1330000,218454,0.666666667,-0.333333333,-8999
2014/7/18,1315000,1343000,1314000,1343000,194853,1,0,-12999
2014/7/21,1349000,1360000,1343000,1353000,161199,0.588235294,-0.411764706,-9999
2014/7/22,1348000,1358000,1345000,1348000,126019,0.230769231,-0.769230769,5001
2014/7/23,1354000,1357000,1335000,1338000,128346,0.136363636,-0.863636364,10001
2014/7/24,1350000,1358000,1331000,1355000,161034,0.888888889,-0.111111111,-16999
2014/7/25,1346000,1355000,1335000,1355000,175803,1,0,0
2014/7/28,1355000,1367000,1344000,1358000,179851,0.608695652,-0.391304348,-2999
2014/7/29,1355000,1388000,1353000,1386000,256186,0.942857143,-0.057142857,-27999
2014/7/30,1388000,1408000,1374000,1395000,347189,0.617647059,-0.382352941,-8999
2014/7/31,1374000,1385000,1336000,1343000,487027,0.142857143,-0.857142857,52001
2014/8/1,1305000,1328000,1292000,1292000,564621,0,-1,51001
2014/8/4,1300000,1317000,1291000,1317000,241335,1,0,-24999
2014/8/5,1301000,1321000,1300000,1316000,172529,0.761904762,-0.238095238,1001
2014/8/6,1306000,1316000,1295000,1300000,216602,0.238095238,-0.761904762,16001
2014/8/7,1300000,1302000,1285000,1290000,190545,0.294117647,-0.705882353,10001
2014/8/8,1284000,1285000,1248000,1250000,412429,0.054054054,-0.945945946,40001
2014/8/11,1275000,1282000,1257000,1270000,372385,0.52,-0.48,-19999
2014/8/12,1270000,1294000,1262000,1266000,179914,0.125,-0.875,4001
2014/8/13,1275000,1275000,1248000,1264000,256900,0.592592593,-0.407407407,2001
2014/8/14,1274000,1282000,1254000,1261000,208947,0.25,-0.75,3001
2014/8/18,1261000,1280000,1250000,1250000,210379,0,-1,11001
2014/8/19,1264000,1273000,1253000,1254000,200888,0.05,-0.95,-3999
2014/8/20,1264000,1271000,1251000,1261000,188612,0.5,-0.5,-6999
2014/8/21,1255000,1261000,1231000,1235000,342108,0.133333333,-0.866666667,26001
2014/8/22,1245000,1247000,1235000,1247000,168153,1,0,-11999
2014/8/25,1231000,1231000,1221000,1228000,231544,0.7,-0.3,19001
2014/8/26,1235000,1235000,1221000,1222000,214389,0.071428571,-0.928571429,6001
2014/8/27,1223000,1237000,1222000,1230000,243420,0.533333333,-0.466666667,-7999
2014/8/28,1258000,1258000,1236000,1242000,206237,0.272727273,-0.727272727,-11999
